episode,seed,steps,return,success,final_distance,min_distance
404,5446,5,-4.0,1,0.045340416951515417,0.045340416951515417
405,5447,10,-9.407317042350769,1,0.04623625956921778,0.04623625956921778
406,5448,5,-4.155081748962402,1,0.013024682267707755,0.013024682267707755
407,5449,5,-4.0,1,0.022103655261820652,0.022103655261820652
408,5450,5,-4.0,1,0.0073340511065493556,0.0073340511065493556
409,5451,6,-5.0,1,0.03693240598294951,0.03693240598294951
410,5452,9,-9.653159022331238,1,0.02150706387720282,0.02150706387720282
411,5453,7,-6.204605340957642,1,0.038161521105253754,0.038161521105253754
412,5454,5,-4.336095333099365,1,0.041263021038417134,0.041263021038417134
413,5455,4,-3.0,1,0.031507117784744854,0.031507117784744854
414,5456,1,0.0,1,0.0358772537480741,0.0358772537480741
415,5457,50,-51.64589321613312,0,0.07652051046741626,0.07248865834077277
416,5458,12,-12.996155738830566,1,0.008358901213629106,0.008358901213629106
417,5459,1,0.0,1,0.04690055737560488,0.04690055737560488
418,5460,50,-51.32592332363129,0,0.12291818342899596,0.09905342790873295
419,5461,10,-11.014626145362854,1,0.04557305994695402,0.04557305994695402
420,5462,6,-5.081442356109619,1,0.021864661167962356,0.021864661167962356
421,5463,5,-4.414523005485535,1,0.0060376174290628914,0.0060376174290628914
422,5464,9,-9.551479816436768,1,0.00598231365441553,0.00598231365441553
423,5465,7,-6.2184566259384155,1,0.04670469105684059,0.04670469105684059
424,5466,11,-12.091540575027466,1,0.04106167202682739,0.04106167202682739
425,5467,10,-9.393523812294006,1,0.0434611352915921,0.0434611352915921
426,5468,10,-9.899480938911438,1,0.0215013579375983,0.0215013579375983
427,5469,13,-12.695586681365967,1,0.02446195117458147,0.02446195117458147
428,5470,7,-6.9841601848602295,1,0.043498527700084486,0.043498527700084486
429,5471,50,-50.0,0,0.07903145971908301,0.07903145971908301
430,5472,8,-8.151960849761963,1,0.009320871228236783,0.009320871228236783
431,5473,4,-3.0,1,0.025219130471309224,0.025219130471309224
432,5474,50,-61.23131036758423,0,0.20021510495714293,0.05108561725735037
433,5475,7,-6.842565536499023,1,0.03190669923518507,0.03190669923518507
434,5476,5,-4.0,1,0.045771074754190545,0.045771074754190545
435,5477,7,-6.845883369445801,1,0.043528045143100894,0.043528045143100894
436,5478,8,-7.806549787521362,1,0.01984832127796525,0.01984832127796525
437,5479,5,-4.0,1,0.028992630814715252,0.028992630814715252
438,5480,5,-4.775466203689575,1,0.044801026313357466,0.044801026313357466
439,5481,5,-4.0,1,0.03507498383278863,0.03507498383278863
440,5482,9,-9.322632551193237,1,0.03244769092666418,0.03244769092666418
441,5483,5,-4.0,1,0.04369594888556473,0.04369594888556473
442,5484,7,-6.925191283226013,1,0.047171755896070484,0.047171755896070484
443,5485,50,-50.0,0,0.09302745541036479,0.05826542365012695
444,5486,5,-4.816096305847168,1,0.025549382367202014,0.025549382367202014
445,5487,7,-6.622390508651733,1,0.04549348722352275,0.04549348722352275
446,5488,5,-4.099077939987183,1,0.013124432772713539,0.013124432772713539
447,5489,5,-4.0,1,0.016742233015831796,0.016742233015831796
448,5490,10,-11.03644335269928,1,0.03766563478575393,0.03766563478575393
449,5491,50,-50.76193964481354,0,0.06380999305077317,0.06177605621853647
450,5492,1,0.0,1,0.039185133682737405,0.039185133682737405
451,5493,11,-11.145421147346497,1,0.0327098354595287,0.0327098354595287
452,5494,4,-3.0,1,0.004347300658406531,0.004347300658406531
453,5495,5,-4.642237424850464,1,0.007977337298976395,0.007977337298976395
454,5496,11,-12.224404692649841,1,0.048266947485777686,0.048266947485777686
455,5497,4,-3.0,1,0.04782917817970322,0.04782917817970322
456,5498,5,-4.0,1,0.03834948140299148,0.03834948140299148
457,5499,4,-3.0,1,0.03694581534437365,0.03694581534437365
458,5500,1,0.0,1,0.020832801544659798,0.020832801544659798
459,5501,50,-50.680381655693054,0,0.061931127394324006,0.061931127394324006
460,5502,6,-5.0,1,0.03600213289734052,0.03600213289734052
461,5503,50,-50.50323164463043,0,0.06732656249162569,0.05128470990128525
462,5504,4,-3.0,1,0.04416061280306467,0.04416061280306467
463,5505,6,-5.4080400466918945,1,0.0470551298213585,0.0470551298213585
464,5506,7,-6.605823516845703,1,0.019627790101191235,0.019627790101191235
465,5507,7,-6.828096151351929,1,0.01709297182452381,0.01709297182452381
466,5508,6,-5.0,1,0.04678664702068549,0.04678664702068549
467,5509,6,-5.0,1,0.040609765158177415,0.040609765158177415
468,5510,50,-59.1642507314682,0,0.17122301569144657,0.17112750814615185
469,5511,12,-12.078651428222656,1,0.01553648758344594,0.01553648758344594
470,5512,4,-3.0,1,0.03882160587028447,0.03882160587028447
471,5513,6,-5.0,1,0.0204942648294418,0.0204942648294418
472,5514,1,0.0,1,0.04149625909709536,0.04149625909709536
473,5515,50,-52.882845520973206,0,0.13108863891934494,0.05991926518573279
474,5516,12,-11.824050307273865,1,0.046708691745000024,0.046708691745000024
475,5517,7,-6.666411280632019,1,0.029414396629425736,0.029414396629425736
476,5518,23,-28.5745450258255,1,0.02922881147813107,0.02922881147813107
477,5519,1,0.0,1,0.04075205243488775,0.04075205243488775
478,5520,8,-8.08864152431488,1,0.04776045886916844,0.04776045886916844
479,5521,8,-8.139289855957031,1,0.018864087336295878,0.018864087336295878
480,5522,8,-8.234778642654419,1,0.03821381602525897,0.03821381602525897
481,5523,5,-4.132724761962891,1,0.04805509373820484,0.04805509373820484
482,5524,5,-4.543757081031799,1,0.025367210634525943,0.025367210634525943
483,5525,8,-7.872362375259399,1,0.034360401996828285,0.034360401996828285
484,5526,8,-8.384110808372498,1,0.04482921147682228,0.04482921147682228
485,5527,9,-9.651738405227661,1,0.04510976852648017,0.04510976852648017
486,5528,5,-4.270582437515259,1,0.035390005226512436,0.035390005226512436
487,5529,4,-3.0,1,0.04175301719667331,0.04175301719667331
488,5530,50,-51.42265725135803,0,0.07965977298926645,0.05354604597471162
489,5531,6,-5.0,1,0.020286521724276342,0.020286521724276342
490,5532,50,-53.329941391944885,0,0.133888413249957,0.09306419913234476
491,5533,7,-6.497216701507568,1,0.01464906110913967,0.01464906110913967
492,5534,5,-4.844821929931641,1,0.03292152834203719,0.03292152834203719
493,5535,50,-51.0614253282547,0,0.08578697445705463,0.08578697445705463
494,5536,14,-15.231553316116333,1,0.031055340244753392,0.031055340244753392
495,5537,5,-4.031118631362915,1,0.027031771107262494,0.027031771107262494
496,5538,6,-5.0,1,0.03893761479017161,0.03893761479017161
497,5539,10,-9.0,1,0.03985600502498288,0.03985600502498288
498,5540,8,-7.156827330589294,1,0.03377345592614869,0.03377345592614869
499,5541,7,-7.1313618421554565,1,0.0499281686321325,0.0499281686321325
